quantity,item_value,description,ocid
1.0,,"SERVICIOS DE TRANSPORTE DE PASAJEROS POR ITINERARIOS Y CON HORARIOS PREDETERMINADOS PARA UN SEGMENTO ESPECIFICO DE USUARIOS, POR EJEMPLO  EMPRESAS",ocds-5wno2w-SIE-MREMHDZ8-04-2022-269304
1.0,,HIERRO SULFATO,ocds-5wno2w-SIE-RE-03D03-20-2022-8574
297994.0,,"Flutamida, Sólido oral, 250 mg, Caja x blíster/ristra",ocds-5wno2w-SIE-RE-HCAM-032-2022-54651
21843.0,,"Ceftriaxona, Sólido parenteral, 1 000 mg, Caja x vial(es) con diluyente - Caja x vial(es)",ocds-5wno2w-SIE-RE-HCAM-046-2022-54651
103.0,,INSUMOS DE USO GENERAL,ocds-5wno2w-SIE-RE-HGPO-025-2022-60531
1.0,,SERVICIOS DE ALQUILER DE EQUIPO  CON O SIN OPCION DE COMPRA  DE EQUIPOS PARA LA CONSTRUCCION  O DEMOLICION DE EDIFICIOS PARA TRABAJOS DE INGENIERIA CIVIL  CON OPERARIOS Y SERVICIOS OPERATIVOS PROPORCIONADOS POR LOS MISMOS,ocds-5wno2w-SIES-EMAPASOSQ01-22-820920
1.0,,SERVICIOS DE ALQUILER DE EQUIPO  CON O SIN OPCION DE COMPRA  DE EQUIPOS PARA LA CONSTRUCCION  O DEMOLICION DE EDIFICIOS PARA TRABAJOS DE INGENIERIA CIVIL  CON OPERARIOS Y SERVICIOS OPERATIVOS PROPORCIONADOS POR LOS MISMOS,ocds-5wno2w-SIES-EMAPASOSQ02-22-820920
1.0,,SERVICIOS DE TELECOMUNICACIONES VARIOS,ocds-5wno2w-SIE-UG-004-2022-55840
1.0,2968.75,ESTUDIO DE IMPACTO AMBIENTAL,ocds-5wno2w-CDC-GADC-17926-22-2616
1.0,31000.0,AUDITORIA AMBIENTAL,ocds-5wno2w-CDC-GADMCSPP-02-2022-85942
1.0,29972.91,AUDITORIA AMBIENTAL,ocds-5wno2w-CDC-GPL-002-2022-2470
1.0,16269.0,AUDITORIA AMBIENTAL,ocds-5wno2w-CDC-GADPPz-013-2022-24084
1.0,222216.0,"SERVICIOS DE MANTENIMIENTO Y REPARACION DE VEHICULOS DE MOTOR. ESTOS SERVICIOS PUEDEN INCLUIR LA REVISION DEL MOTOR, LA PUESTA A PUNTO DEL MOTOR, EL AJUSTE Y LA REPARACION DEL CARBURADOR, EL AJUSTE Y LA REPARACION DE LOS ELEMENTOS DE LA DIRECCION, LA REPA",ocds-5wno2w-COTBS-GADMQ-001-2022-2453
125178.0,1.6964,GASOLINA EXTRA,ocds-5wno2w-COTB-GADMCS-01-2022-96675
1.0,62000.0,FISCALIZACION DE OBRAS DE INGENIERIA CIVIL,ocds-5wno2w-CDC-MIMG-018-2022-44856
1.0,164176.72,SERVICIOS ELECTRICOS DERIVADOS DE LA INSTALACION DE APARATOS ELECTRICOS,ocds-5wno2w-COTS-CNELLRS-02-2022-462114
1.0,101062.5,SERVICIOS DE ENSENANZA PREESCOLAR. ESTOS SERVICIOS DE ENSENANZA LOS SUELEN PROPORCIONAR LAS ESCUELAS DE PARVULOS Y LOS JARDINES DE INFANCIA O SECCIONES ESPECIALES ADSCRITAS A COLEGIOS DE ENSENANZA PRIMARIA Y SU OBJETIVO SUELE SER INTRODUCIR A NINOS DE NIN,ocds-5wno2w-COTS-EENORTE-017-22-3243
1.0,6095.8,"PÓLIZA DE SEGURO POR INCENDIO, RAYO, AUTO-IGNICIÓN Y EXPLOSIÓN. ",ocds-5wno2w-LIC-01-DD08D01E-2022-534517
1.0,140000.0,FISCALIZACION DE OBRAS DE INGENIERIA CIVIL,ocds-5wno2w-LCC-MIMG-036-2022-44856
1.0,668722.6,"SERVICIOS DE PREPARACION Y SUMINISTRO DE COMIDAS Y SERVICIOS CONEXOS DE SUMINISTRO DE BEBIDAS PRESTADOS POR RESTAURANTES, CAFETERIAS E INSTALACIONES ANALOGAS QUE PRESTAN UN SERVICIO COMPLETO DE CAMAREROS PARA CLIENTES SENTADOS A LA MESA (CON BARRAS Y RESE",ocds-5wno2w-LIC-HBO-001-2022-CG-40576
1.0,34267.53,SEGURO PARA INCENDIO,ocds-5wno2w-LICS-CZS6-001-2022-443199
1.0,710188.16,"SERVICIOS DE CONCERTACION DE POLIZAS DE SEGURO QUE CUBRAN LOS RIESGOS RELACIONADOS CON LA UTILIZACION DE VEHICULOS DE MOTOR, INCLUIDOS LOS UTILIZADOS PARA EL TRANSPORTE REMUNERADO DE PASAJEROS. LOS RIESGOS CUBIERTOS INCLUYEN LA RESPONSABILIDAD Y  LA PERDI",ocds-5wno2w-LICSG-CGFT-1-2022-2562
1.0,116357.53,OTRAS OBRAS DE INGENIERIA CIVIL,ocds-5wno2w-MCO-24D01ED-002-2022-519714
1.0,69241.85,READECAUCION DE EDIFICACIONES ESCOLARES,ocds-5wno2w-MCO-21D01-004-2022-537422
1.0,90164.11,OTRAS OBRAS DE INGENIERIA CIVIL,ocds-5wno2w-MCO-24D01ED-004-2022-519714
1.0,217161.4,CONSTRUCCION DE REDES DE DISTRIBUCION,ocds-5wno2w-MCO-CNELSTD-01-2022-462114
1.0,199866.84,CONSTRUCCION DE REDES URBANAS DE  AGUA POTABLE,ocds-5wno2w-MCO-EPMAPS-GT05-2022-258814
1.0,152638.5237,SERVICIO DE CONSTRUCCION Y MANTENIMIENTO DE EFICACIONES Y PREDIOS,ocds-5wno2w-MCO-EPMT-SD-001-2022-479584
1.0,44029.28,OTRAS OBRAS DE INGENIERIA CIVIL,ocds-5wno2w-MCO-GADMTZ-2022-004-73164
1.0,103499.24,ASFALTADO DE VIAS,ocds-5wno2w-MCO-IMSE-008-2022-4081
1.0,19270.27,SERVICIOS GENERALES DE CONSTRUCCION  PARA ESTADIOS E INSTALACIONES DEPORTIVAS PARA JUEGOS AL AIRE LIBRE:  BEISBOL,ocds-5wno2w-MCO-MDMQ-AZLC-047-22-41357
1.0,19999.9999,"SERVICIOS GENERALES DE CONSTRUCCION (INCLUIDAS LAS OBRAS NUEVAS, AMPLIACIONES, REFORMAS Y RENOVACION) EN ALMACENES Y EDIFICIOS INDUSTRIALES, TALES COMO LOS DE LA INDUSTRIA MANUFACTURA Y LIGERA",ocds-5wno2w-MCO-MDMQ-COM-06-2022-41357
1.0,140000.0,"SERVICIOS GENERALES DE CONSTRUCCION (INCLUIDAS LAS OBRAS NUEVAS, AMPLIACIONES, REFORMAS Y RENOVACION) EN ALMACENES Y EDIFICIOS INDUSTRIALES, TALES COMO LOS DE LA INDUSTRIA MANUFACTURA Y LIGERA",ocds-5wno2w-MCO-MDMQ-COM-03-2022-41357
1.0,2100.0,"SERVICIOS COMERCIALES AL POR MENOR  DE MAQUINARIA Y EQUIPO  DE OFICINA, INCLUIDO EL MOBILIARIO DE OFICINA,  A COMISION O POR CONTRATO",ocds-5wno2w-MCS-ALA21-003-2022-62486
1.0,12960.0,SERVICIOS DE ENSENANZA PARA ADULTOS QUE NO ESTEN COMPRENDIDOS EN LOS SISTEMAS ORDINARIOS DE LA ENSENANZA ESCOLAR Y UNIVERSITARIA. ESTOS SERVICIOS DE ENSENANZA PUEDEN PROPORCIONARSE EN CLASES DIURNAS O NOCTURNAS IMPARTIDAS EN ESCUELAS O EN INSTITUCIONES ES,ocds-5wno2w-MCS-GADMCS-06-2022-57127
1.0,1199.0,SERVICIOS DE MANTENIMIENTO Y REPARACION DE EQUIPO DE MEDICINA,ocds-5wno2w-RE-BAMAS-003-2022-63421
1.0,6930.0,SERVICIOS RELACIONADOS CON LA SOLICITUD DE ESPACIO O TIEMPO PARA AVISOS DE PUBLICIDAD EN ESTACIONES DE RADIO Y TELEVISIÓN,ocds-5wno2w-RE-CSCD-27207
2700.0,8.0,SERVICIOS RELACIONADOS CON LA SOLICITUD DE ESPACIO O TIEMPO PARA AVISOS DE PUBLICIDAD EN ESTACIONES DE RADIO Y TELEVISIÓN,ocds-5wno2w-RE-CSCD-GADMCLL12-22-35945
1.0,49062.66,SERVICIOS DE MANTENIMIENTO Y REPARACION DE ASCENSORES,ocds-5wno2w-RE-DPCJG-001-2022-157164
1.0,2029.54,PRESTACION DE ASISTENCIA PARA MANTENER LOS SISTEMAS (PROGRAMAS) INFORMATICOS EN BUEN ESTADO DE FUNCIONAMIENTO. EL MANTENIMIENTO PUEDE SER CORRECTIVO O PREVENTIVO E INCLUIR SERVICIOS COMO EL MEJORAMIENTO DE LOS PROGRAMAS EXISTENTES,ocds-5wno2w-RE-EMAPAGEP-73-2022-439831
1.0,10420.96,INSTRUMENTOS Y APARATOS PARA ANALISIS FISICOS O QUIMICOS,ocds-5wno2w-RE-EPMSA-005-2022-259318
1.0,31900.0,SERVICIOS DE PROMOCION Y ORGANIZACION PARA REPRESENTACIONES ARTISTICAS LUZ Y SONIDO,ocds-5wno2w-RE-GADMCB-2022-004-71774
1.0,32420.78,REPUESTOS PARA MOTOR DIESEL,ocds-5wno2w-RE-GADPRPL-001-2022-119176
1.0,8750.0,SERVICIOS RELACIONADOS CON LA SOLICITUD DE ESPACIO O TIEMPO PARA AVISOS DE PUBLICIDAD EN ESTACIONES DE RADIO Y TELEVISIÓN,ocds-5wno2w-RE-GADPO-IC-02-2022-29112
1.0,5000.0,PINTURA,ocds-5wno2w-RE-OA-GADMQ-001-2022-2453
1.0,31730.0,"SERVICIOS AUXILIARES DE ESPECTACULOS N.C.P (ORGANIZACION DE EVENTO SOCIAL, CULTURAL, DESFILE, ETC,)",ocds-5wno2w-RE-MDMQ-AZLC-006-22-41357
676.0,340.0,"SISTEMAS ANALOGICOS Y/O DIGITALES DE INFORMACION PARA COMUNICACIONES DE VOZ, VIDEO Y DATOS",ocds-5wno2w-RE-PU-EEQ-001-2022-3214
1.0,13803.03,REACTIVOS COMPUESTOS PARA DIAGNOSTICO O LABORATORIO N.C.P.: SOBRE SOPORTE DE PAPEL O CARTON.,ocds-5wno2w-RE-PU-UC-005-2022-30951
3.0,,"ACCESORIOS,DISPOSITIVO DE ACCESO WEB, DIADEMA,UPS,ADAPTADOR PC,AUDIFONOS PARA COMPUTADORAS",ocds-5wno2w-SIE-18D02-2022-002-542904
1.0,,BOMBA DE AGUA,ocds-5wno2w-SIE-19BS-004-2022-85899
3700.0,,TARJETAS MAGNETICAS DE IDENTIFICACION,ocds-5wno2w-SIE-BCE-014-2022-2457
12.0,,ESPUMA PARA INCENDIOS AERONAUTICOS,ocds-5wno2w-SIE-CBGADMSD-02-2022-403092
1.0,,"OTROS SERVICIOS DE ALQUILER DE VEHICULOS DE MOTOR SIN CONDUCTOR, PRINCIPALMENTE PARA EL TRANSPORTE DE MERCANCIAS (SEMIRREMOLQUES, TRACTORES, CAMIONES, FURGONETAS DE CARGA)",ocds-5wno2w-SIE-CNELGLR-08-2022-462114
1091.0,,INSUMOS DE USO GENERAL,ocds-5wno2w-SIE-D17D12-11-2022-128191
1.0,,"Ketorolaco, Líquido parenteral, 30 mg/mL, Caja x ampolla(s) x 1 mL",ocds-5wno2w-SIE-DD17D10-027-2022-68925
1.0,,"Amlodipina, Sólido oral, 10 mg, Caja x blíster/ristra",ocds-5wno2w-SIE-DD18D02-011-2022-2727
1.0,,ACETILSALICILATO DE LISINA,ocds-5wno2w-SIE-DD19D02-004-2022-1040321
1.0,,"Aciclovir, Sólido oral, 400 mg, Caja x blíster/ristra",ocds-5wno2w-SIE-DD18D02-013-2022-2727
203.0,,MATERIAL DIDACTICO PARA EL DESARROLLO Y DESTREZAS,ocds-5wno2w-SIE-DDSAL-2022-003-397376
1.0,,OLIGOELEMENTOS,ocds-5wno2w-SIE-DHG-068-2022-5702
1.0,,INSTALACION Y MANTENIMIENTO DE MEDIDORES,ocds-5wno2w-SIE-EERCS-025-2022-56835
100.0,,"EQUIPOS Y HERRAMIENTAS PARA TENDIDO, MONTAJE Y MANTENIMIENTO DE SUBESTACIONES Y LINEAS DE TRANSMISIO",ocds-5wno2w-SIE-EERSA-SDS-22-22-3219
4.0,,FILTRO DE COMBUSTIBLE PARA MOTOR DE EQUIPOS Y MAQUINARIA PESADA,ocds-5wno2w-SIE-EPEMAPAA-007-22-545597
1.0,,SERVICIOS DE MANTENIMIENTO Y REPARACION DE OTROS VEHICULOS DE MOTOR N.C.P.,ocds-5wno2w-SIE-ENAMIEP-011-2022-238084
1.0,,SERVICIOS DE ALQUILER DE VEHÍCULOS DE CARGA PESADA CON CONDUCTOR,ocds-5wno2w-SIE-GADML-015-2022-3268
2.0,,SERVICIOS COMERCIALES AL POR MENOR DE ARTICULOS DE FERRETERIA ,ocds-5wno2w-SIE-GADMSUC-022-2022-42986
4.0,,CONTROLES Y SENSORES,ocds-5wno2w-SIE-GADPP-25-2022-2426
400.0,,"TUBO REDONDO, ACERO GRADO AC, 12.7X0.9X6000 MM",ocds-5wno2w-SIE-GADPRMBA001-2022-115525
780.0,,SERVICIOS COMERCIALES AL POR MENOR DE PRODUCTOS COMESTIBLES N.C.P. EN TIENDAS NO ESPECIALIZADAS,ocds-5wno2w-SIE-GADPRSE-004-2022-115450
1000.0,,INSUMOS DE USO GENERAL,ocds-5wno2w-SIE-HDGDZ-032-2022-62010
1.0,,ALQUILER DE EQUIPO CAMINERO,ocds-5wno2w-SIE-HGADPCH-027-2022-2583
1.0,,"ASEO Y LIMPIEZA DE INSTALACIONES CON TERMINACION DE OBRA, CON PERSONAL UNIFORMADO, ELEMENTOS DE ASEO SUMINISTRADOS POR LA ENTIDAD CONTRATANTE DEL SERVICIO Y ALQUILER DE MAQUINARIA DOMESTICA E INDUSTRIAL. ",ocds-5wno2w-SIE-HGIIDE-007-2022-81449
1.0,, SERVICIOS DE MANTENIMIENTO Y REPARACION DE OTRO EQUIPO ELECTRICO N.C.P.,ocds-5wno2w-SIE-HGMVI-027-2022-18615
1.0,,INSUMOS DE USO GENERAL,ocds-5wno2w-SIE-HHCC-011-2022-8380
7200.0,,TOALLAS,ocds-5wno2w-SIE-HNFIB-033-2022-29399
3600.0,,"Dolutegravir, Sólido oral, 50 mg, Caja x frasco",ocds-5wno2w-SIE-HPNG2-007-2022-5702
1.0,, INSTALACION Y MANTENIMIENTO DE CABLEADO ESTRUCTURADO,ocds-5wno2w-SIE-IESSCED-005-2022-172045
5.0,,SISTEMA DE SONIDO AMBIENTAL Y ALTA VOZ,ocds-5wno2w-SIE-MDMQ-COM-02-2022-41357
1.0,,Propofol Líquido parenteral 10 mg/mL Caja x vial(es) x 20 mL - Caja x ampolla(s) x 20 mL,ocds-5wno2w-SIE-RE-11D04-01-2022-42201
1470.0,,"Somatotropina (Somatropina), Sólido parenteral, 12 mg (36 UI), Caja x cartucho + pluma dosificadora",ocds-5wno2w-SIE-RE-HCAM-031-2022-54651
15.0,,INSUMOS DE USO GENERAL,ocds-5wno2w-SIE-RE-HGR-042-2022-2561
1.0,,INSUMOS DE USO GENERAL,ocds-5wno2w-SIE-RE-HGONA-053-22-730708
1.0,280000.0,"SERVICIOS DE MANTENIMIENTO Y REPARACION DE VEHICULOS DE MOTOR. ESTOS SERVICIOS PUEDEN INCLUIR LA REVISION DEL MOTOR, LA PUESTA A PUNTO DEL MOTOR, EL AJUSTE Y LA REPARACION DEL CARBURADOR, EL AJUSTE Y LA REPARACION DE LOS ELEMENTOS DE LA DIRECCION, LA REPA",ocds-5wno2w-RE-PU-MIMG-008-2022-44856
1.0,21594.22,OTRAS OBRAS DE INGENIERIA CIVIL,ocds-5wno2w-MCO-GADSR-2022-002-117374
1.0,12782.86,"SERVICIOS GENERALES DE CONSTRUCCION DE VIVIENDAS MULTIPLES, INCLUIDAS LAS AMPLIACIONES, REFORMAS Y RENOVACIONES",ocds-5wno2w-MCO-BS62-2022-002-112577
1.0,50000.0,OTRAS OBRAS DE INGENIERIA CIVIL,ocds-5wno2w-MCO-DIGMAT-002-2022-2465
1.0,15350.0,SERVICIOS RELACIONADOS CON  LA DISTRIBUCION DE ELECTRICIDAD ( A COMISION O POR CONTRATO),ocds-5wno2w-MCS-EERCS-010-2022-56835
2.0,,TUBOS DE PVC,ocds-5wno2w-SIE-GADPP-22-2022-2426
1.0,47325.92, SERVICIOS DE MANTENIMIENTO Y REPARACION DE APARATOS DE CONTROL Y DISTRIBUCION ELECTRICA,ocds-5wno2w-MCO-DIGMAT-003-2022-2465
200.0,,SIN DEFINIR,ocds-5wno2w-SIE-RE-HGP-033-2022-2711
1.0,,SERVICIOS DE LAVANDERIA HOSPITALARIA,ocds-5wno2w-SIE-HGP-032-2022-2711
150.0,,SERVICIOS DE MANTENIMIENTO Y REPARACION DE EQUIPO DE MEDICINA,ocds-5wno2w-SIE-HGP-035-2022-2711
15.0,30.6096,SERVICIO DE CONFECCION DE ROPA DE TRABAJO,ocds-5wno2w-CE-20220002230778-706983
220.0,1.5344,ARCHIVADOR DE CARTON NO. 15 CON TAPA,ocds-5wno2w-CE-20220002230921-529341
12.0,5.5888,REPUESTO DE TRAPEO (MOPA) DE 46 CM,ocds-5wno2w-CE-20220002230632-2797
50.0,54.0288,SERVICIO DE CONFECCION DE ROPA DE TRABAJO,ocds-5wno2w-CE-20220002230779-706983
50.0,0.4256,SENALADORES TIPO BANDERITAS,ocds-5wno2w-CE-20220002231087-871925
29.0,0.4928,MARCADOR PERMANENTE ROJO PUNTA REDONDA,ocds-5wno2w-CE-20220002231107-871925
3.0,11.2,DISPENSADOR DE GEL ALCOHOL,ocds-5wno2w-CE-20220002230738-102084
36.0,1.027824,GOMA EN BARRA DE 40 GR,ocds-5wno2w-CE-20220002230566-2797
8.0,8.624,FLASH MEMORY 64 GB,ocds-5wno2w-CE-20220002230941-529341
18.0,619.7296,NEUMATICO 12R22.5 152/148K DIRECCION APLICACION SERVICIO SEVERO TRACCION,ocds-5wno2w-CE-20220002230646-202671
144.0,9.912,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,ocds-5wno2w-CE-20220002230586-67726
50.0,0.336,ETIQUETAS ADHESIVAS 3.5 CM X 2.45 CM T-5,ocds-5wno2w-CE-20220002230575-598062
24.0,0.9856,SENALADORES TIPO BANDERITAS,ocds-5wno2w-CE-20220002230574-598062
18.0,597.975,Rituximab,ocds-5wno2w-CE-20220002230615-3260
12.0,0.933296,TINTA CORRECTORA TIPO ESFERO,ocds-5wno2w-CE-20220002230576-598062
48.0,1.68,AMBIENTAL VARIAS FRAGANCIAS EN AEROSOL 360 CC,ocds-5wno2w-CE-20220002230633-2797
5.0,1.07072,LIGAS 8 CM FUNDA DE 100 GR,ocds-5wno2w-CE-20220002231064-871925
1.0,6.72,CERA PARA PISO DE MADERA GALON,ocds-5wno2w-CE-20220002230902-97401
8.0,0.1344,SACAPUNTAS PEQUENO METALICO 1 SERVICIO,ocds-5wno2w-CE-20220002231076-871925
7.0,1.7024,LAPIZ HB SIN GOMA CAJA DE 12 UNIDADES,ocds-5wno2w-CE-20220002231065-871925
400.0,1.6576,ARCHIVADORES TAMANO OFICIO LOMO 8 CMS,ocds-5wno2w-CE-20220002230565-2797
216.0,1.12,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,ocds-5wno2w-CE-20220002230585-67726
20.0,0.9072,PARES DE PILAS AA (ALCALINA),ocds-5wno2w-CE-20220002230986-533059
10.0,1.027824,GOMA EN BARRA DE 40 GR,ocds-5wno2w-CE-20220002231074-871925
35.0,1.2768,PAPEL TOALLA DE MANOS BLANCO EN Z 150 UNIDADES,ocds-5wno2w-CE-20220002230741-102084
10.0,9.912,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,ocds-5wno2w-CE-20220002230666-2668
200.0,0.6496,MASKING DE 1 PULG. X 40 YARDAS MULTIUSO,ocds-5wno2w-CE-20220002230935-529341
12.0,0.15904,BORRADOR (GRANDE) PARA LAPIZ,ocds-5wno2w-CE-20220002230577-598062
4.0,8.792,PARES DE PILAS AAA RECARGABLE,ocds-5wno2w-CE-20220002231106-871925
6.0,2.912,LIQUIDO PARA LIMPIAR VIDRIOS GALON,ocds-5wno2w-CE-20220002230631-2797
23.0,1.3776,MASKING DE 2 PULG. X 40 YARDAS MULTIUSO,ocds-5wno2w-CE-20220002231063-871925
54.0,2.688,"NOTAS ADHESIVAS CUBO DE 5 COLORES 3X3""",ocds-5wno2w-CE-20220002231086-871925
11.0,0.56,MASKING DE 3/4 PULG. X 40 YARDAS MULTIUSO,ocds-5wno2w-CE-20220002231062-871925
18.0,0.6608,MASKING DE 1 PULG. X 40 YARDAS MULTIUSO,ocds-5wno2w-CE-20220002231075-871925
2.0,1.4336,"FUNDA DE BASURA DOMESTICA AZUL 23""X28""",ocds-5wno2w-CE-20220002230901-97401
5520.0,0.1649,Azatioprina,ocds-5wno2w-CE-20220002230600-3260
29.0,0.150752,GRAPAS 26/6 CAJA DE 1000 U,ocds-5wno2w-CE-20220002231084-871925
1170.0,0.36,Amikacina,ocds-5wno2w-CE-20220002230613-3260
9.0,18.2224,UNIFORME DE OFICINA,ocds-5wno2w-CE-20220002230832-232601
12.0,0.4928,MARCADOR PERMANENTE ROJO PUNTA REDONDA,ocds-5wno2w-CE-20220002230868-346485
6.0,38.2592,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,ocds-5wno2w-CE-20220002230957-399652
18.0,9.912,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,ocds-5wno2w-CE-20220002230957-399652
93012.0,1.4448,"SERVICIOS DE LIMPIEZA Y MANTENIMIENTO DE VIVIENDAS O DE EDIFICIOS COMERCIALES, ADMINISTRATIVOS E INDUSTRIALE, LIMPIEZA Y ENCERADO DE PISOS",ocds-5wno2w-CE-20220002230894-238940
9.0,32.816,UNIFORME DE OFICINA,ocds-5wno2w-CE-20220002230824-232601
1.0,77.7728,SERVICIO DE CONFECCION DE ROPA DE TRABAJO,ocds-5wno2w-CE-20220002230956-399652
50.0,4.1,"METILPREDNISOLONA, ACETATO 80 MG/ML",ocds-5wno2w-CE-20220002230777-119948
12.0,39.0768,UNIFORME DE OFICINA,ocds-5wno2w-CE-20220002230831-232601
145.0,37.2,Suero antiofídico polivalente,ocds-5wno2w-CE-20220002230690-19209
1400.0,12.3872,SERVICIOS DE ALMUERZOS Y REFRIGERIOS PARA INSTITUCIONES,ocds-5wno2w-CE-20220002230895-10232
110.0,31.7072,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,ocds-5wno2w-CE-20220002230823-232601
1.0,11.4352,SABANAS,ocds-5wno2w-CE-20220002230669-115973
1575.0,3.0016,SERVICIOS DE ALMUERZOS Y REFRIGERIOS PARA INSTITUCIONES,ocds-5wno2w-CE-20220002230653-41973
24.0,1.12,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,ocds-5wno2w-CE-20220002230654-793763
12.0,3.92,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,ocds-5wno2w-CE-20220002230654-793763
12.0,34.776,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,ocds-5wno2w-CE-20220002230654-793763
36.0,0.4816,MARCADOR PERMANENTE NEGRO PUNTA REDONDA,ocds-5wno2w-CE-20220002230567-2797
130.0,3.1584,DESINFECTANTE AMONIO CUATERNARIO GALON,ocds-5wno2w-CE-20220002230634-2797
9.0,6.0032,PERFORADORA DE ESCRITORIO GRANDE,ocds-5wno2w-CE-20220002230571-2797
216.0,2.0272,PAPEL HIGIENICO JUMBO DOBLE HOJA BLANCO 250 METROS,ocds-5wno2w-CE-20220002230635-2797
20.0,0.295,Butilescopolamina (N-butilbromuro de hioscina),ocds-5wno2w-CE-20220002230776-119948
512.0,18.0208,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,ocds-5wno2w-CE-20220002230833-232601
64.0,40.5104,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,ocds-5wno2w-CE-20220002230834-232601
4.0,2.4976,GRAPADORA PEQUENA METALICA,ocds-5wno2w-CE-20220002231027-202671
2.0,201.4656,ESCRITORIO L MINKA I 1500MM X 1500MM,ocds-5wno2w-CE-20220002230906-372096
150.0,1.288,MASKING DE 2 PULG. X 40 YARDAS MULTIUSO,ocds-5wno2w-CE-20220002230938-529341
7.0,4.48,DESINFECTANTE AMONIO CUATERNARIO GALON,ocds-5wno2w-CE-20220002231116-20948
14.0,0.5264,TIJERAS MEDIANAS DE 6 PULGADAS,ocds-5wno2w-CE-20220002231026-202671
70.0,6.0536,MOUSE PAD CON APOYA MUNECAS DE GEL,ocds-5wno2w-CE-20220002230937-529341
24.0,1.12,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,ocds-5wno2w-CE-20220002230993-149968
24.0,3.92,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,ocds-5wno2w-CE-20220002230993-149968
50.0,13.5856,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20220002230997-20973
10000.0,1.5232,SERVICIOS DE LIMPIEZA Y PLANCHADO DE ROPA PARA EMPRESAS,ocds-5wno2w-CE-20220002230999-2810
234.0,1.12,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,ocds-5wno2w-CE-20220002231037-20973
358.0,11.2613,Trolamina,ocds-5wno2w-CE-20220002230599-3260
500.0,0.08848,SOBRE MANILA F6,ocds-5wno2w-CE-20220002230985-533059
2.0,16.072,TACHO DE BASURA CON TAPA TIPO VAIVEN NEGRO 50 LT,ocds-5wno2w-CE-20220002230742-102084
2.0,47.3312,ZAPATO DE CUERO TIPO MOCASIN ENFERMERO U OFICINA PARA HOMBRE,ocds-5wno2w-CE-20220002230903-105641
8.0,16.072,TACHO DE BASURA CON TAPA Y PEDAL  NEGRO 24 LT,ocds-5wno2w-CE-20220002230743-102084
12.0,1.027824,GOMA EN BARRA DE 40 GR,ocds-5wno2w-CE-20220002230578-598062
6.0,18.312,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,ocds-5wno2w-CE-20220002230958-399652
22.0,1.6128,TRAPEADOR REDONDO DE 24-30 CM,ocds-5wno2w-CE-20220002230636-2797
1096.0,1.05,Salbutamol,ocds-5wno2w-CE-20220002230611-3260
70.0,0.3136,SACAGRAPAS,ocds-5wno2w-CE-20220002230939-529341
180.0,1.3,Vancomicina,ocds-5wno2w-CE-20220002230612-3260
150.0,0.5152,CARPETAS PLASTICAS UN LADO TRANSPARENTE,ocds-5wno2w-CE-20220002231025-202671
50.0,0.8624,CERA PARA DEDOS/ CREMA CONTAR BILLETES (MEDIANA),ocds-5wno2w-CE-20220002230929-529341
1.0,343.84,GABINETE BAJO CAFETERÍA ,ocds-5wno2w-CE-20220002230919-372096
12.0,0.4984,MARCADOR PERMANENTE NEGRO PUNTA REDONDA,ocds-5wno2w-CE-20220002230870-346485
195.0,2.67,Insulina humana (acción rápida),ocds-5wno2w-CE-20220002230614-3260
30.0,0.504,CLIPS STANDAR 43 MM METALICOS,ocds-5wno2w-CE-20220002231089-871925
1.0,216.16,ARMARIO GAVETERO ROPERO  600MM X 600MM X 1200MM X 730MM,ocds-5wno2w-CE-20220002230918-372096
5.0,6.72,PAPELERA METALICA 2 SERVICIOS,ocds-5wno2w-CE-20220002231108-871925
8.0,222.88,ESCRITORIO RECTO MINKA III 1500MM X 600MM,ocds-5wno2w-CE-20220002230907-372096
456.0,80.4048,"PUPITRE TIPO UNIPERSONAL, ESTRUCTURA EN TUBO CUADRADO, SILLA EN MADERA",ocds-5wno2w-CE-20220002231060-86764
1.0,1604.96,COMPUTADOR TODO EN UNO SOFTWARE PRIVADO MODELO 3,ocds-5wno2w-CE-20220002230890-84866
251150.0,0.02,Levotiroxina sódica,ocds-5wno2w-CE-20220002230618-3260
4.0,0.3584,ETIQUETAS ADHESIVAS 1.39 X 4.39 T3,ocds-5wno2w-CE-20220002231073-871925
