quantity,item_value,description,ocid
8136.0,12.3872,SERVICIOS DE ALMUERZOS Y REFRIGERIOS PARA INSTITUCIONES,ocds-5wno2w-CE-20210002121677-369788
25.0,0.8288,CD S REGRABABLES SIN CAJA CD-RW,ocds-5wno2w-CE-20210002121818-240377
50.0,0.2912,FOLDER COLGANTE VARIOS COLORES,ocds-5wno2w-CE-20210002121817-240377
60.0,1.05,Salbutamol,ocds-5wno2w-CE-20210002121890-154505
100.0,0.17,Haloperidol,ocds-5wno2w-CE-20210002121932-68807
200.0,0.1649,Azatioprina,ocds-5wno2w-CE-20210002122116-8531
86800.0,0.0799,Amoxicilina + Ácido clavulánico,ocds-5wno2w-CE-20210002121954-68807
500.0,2.67,Insulina humana NPH (acción intermedia),ocds-5wno2w-CE-20210002122135-8531
4.0,171.6064,NEUMATICO 255/70R16 111S TODA POSICION APLICACION TODO TERRENO 60/40,ocds-5wno2w-CE-20210002122164-20781
1.0,244.16,SILLA DE ESPERA TRIPERSONAL,ocds-5wno2w-CE-20210002121807-699688
25.0,6.0368,CALCULADORA TIPO SUMADORA 12 DIGITOS,ocds-5wno2w-CE-20210002121844-3260
50.0,1.288,MASKING DE 2 PULG. X 40 YARDAS MULTIUSO,ocds-5wno2w-CE-20210002121845-3260
50.0,0.13104,BORRADORES DE ESFERO Y LAPIZ GRANDE,ocds-5wno2w-CE-20210002121846-3260
20.0,0.28,CINTA ADHESIVA 18 X 50 YDAS,ocds-5wno2w-CE-20210002121847-3260
3.0,95.816,SILLA TIYAKUY,ocds-5wno2w-CE-20210002121806-699688
1.0,80.864,MESA RECTANGULAR  PARA IMPRESORA 900MM X 600MM ,ocds-5wno2w-CE-20210002121805-699688
100.0,0.9072,PARES DE PILAS AAA (ALCALINA),ocds-5wno2w-CE-20210002122084-278089
2400.0,2.53,Bupivacaína hiperbárica,ocds-5wno2w-CE-20210002121941-68807
800.0,6.0536,MOUSE PAD CON APOYA MUNECAS DE GEL,ocds-5wno2w-CE-20210002122082-278089
1320.0,8.1205,Eritropoyetina,ocds-5wno2w-CE-20210002121955-68807
100.0,0.6608,NOTAS ADHESIVAS TAMANO 3X5 PULG.,ocds-5wno2w-CE-20210002122081-278089
250.0,1.0696,LIGAS 8 CM FUNDA DE 100 GR,ocds-5wno2w-CE-20210002121842-3260
50.0,0.9184,PARES DE PILAS AA (ALCALINA),ocds-5wno2w-CE-20210002122083-278089
50.0,6.0536,MOUSE PAD CON APOYA MUNECAS DE GEL,ocds-5wno2w-CE-20210002121843-3260
3200.0,0.1589,Oxitocina,ocds-5wno2w-CE-20210002122109-8531
2400.0,0.16999,Espironolactona,ocds-5wno2w-CE-20210002121931-68807
250.0,0.13216,CARPETA FOLDER DE CARTULINA KRAFT VARIOS COLORES,ocds-5wno2w-CE-20210002122185-926666
10.0,0.448,MARCADOR PERMANENTE ROJO PUNTA REDONDA,ocds-5wno2w-CE-20210002122186-926666
500.0,1.3888,ARCHIVADORES TAMANO OFICIO LOMO 8 CMS,ocds-5wno2w-CE-20210002122095-278089
20.0,2.2,Trinitrato de glicerilo (Nitroglicerina),ocds-5wno2w-CE-20210002122111-8531
40.0,2.9,Flumazenil,ocds-5wno2w-CE-20210002122110-8531
1.0,90310.7,OTRAS OBRAS DE INGENIERIA CIVIL,ocds-5wno2w-014-MCO-GPLR-2021-2805
1.0,140151.29,REPARACION Y MANTENIMIENTO DE AIRE ACONDICIONADO,ocds-5wno2w-CBS-HPMI-001-2021-34305
1.0,18512.55,SERVICIOS DE AUDITORIA EXTERNA Y COMISARIOS,ocds-5wno2w-CDC-EECS-PE-006-2021-56835
1.0,21008.0,FISCALIZACION DE CONSTRUCCION DE OBRAS DE LINEAS Y REDES ELECTRICAS,ocds-5wno2w-CDC-EEASA-172-2021-3233
1.0,53128.75,CONSULTORIA EN GESTION POR PROCESOS,ocds-5wno2w-CDC-GADIMCD-05-2021-44718
1.0,11718.5,AUDITORIA AMBIENTAL,ocds-5wno2w-CDC-GADPPz-004-2021-24084
1.0,6800.0,SERVICIOS DE GESTION DE PROYECTOS RELACIONADOS CON LA CONSTRUCCION DE OBRAS DE INGENIERIA CIVIL DE INSTALACIONES DEPORTIVAS,ocds-5wno2w-CDC-GADPRI-01-2021-121099
1.0,40042.51,SERVICIOS DE DISENO DE INGENIERIA PARA  PUENTES,ocds-5wno2w-CDC-GADRN-002-2021-23617
1.0,2598.21,AUDITORIA AMBIENTAL,ocds-5wno2w-CD-HB17BS-2021-001-119508
1.0,555757.392,CONSTRUCCION DE REDES DE DISTRIBUCION,ocds-5wno2w-COTO-CNELSTE-004-21-462114
1.0,445045.3523,"SERVICIOS GENERALES DE CONSTRUCCION  EN CARRETERAS (EXCEPTO CARRETERAS SOBREELEVADAS), CALLES",ocds-5wno2w-COTO-GAD-I-007-2021-2783
1.0,481416.5889,OTRAS OBRAS DE INGENIERIA CIVIL,ocds-5wno2w-COTO-CNELSTD-004-21-462114
1.0,260873.1936,OTRAS OBRAS DE INGENIERIA CIVIL,ocds-5wno2w-COTO-GAD-I-R13-2021-2783
1.0,336544.1171,OTRAS OBRAS DE INGENIERIA CIVIL,ocds-5wno2w-COTO-GADMLT-001-2021-2670
1.0,282204.9403,OTRAS OBRAS DE INGENIERIA CIVIL,ocds-5wno2w-COTO-GADIMCD-05-2021-44718
1.0,108582.94,SERVICIOS DE MANTENIMIENTO Y REPARACION DE EMBARCACIONES FLOTANTES,ocds-5wno2w-COTS-DPNG-001-2021-2639
1.0,110997.46,SERVICIOS ELECTRICOS DERIVADOS DE LA INSTALACION DE APARATOS ELECTRICOS,ocds-5wno2w-COTS-CNELSUC-002-21-462114
1547.0,1.05,"SERVICIOS DE PREPARACION PARA QUE UN TERRENO ESTE PREPARADO PARA LA SUBSIGUIENTE LABOR DE CONSTRUCCION, INCLUIDOS LOS SERVICIOS DE VOLADURA Y RETIRADA DE ROCAS",ocds-5wno2w-LCO-GADMFO-001-2021-2692
510.0,1.7,NIVELACION DE EMPLAZAMIENTOS,ocds-5wno2w-LCO-GADMFO-001-2021-2692
115.0,10.0,"SERVICIOS DE OBRAS, EXCAVACIONES,",ocds-5wno2w-LCO-GADMFO-001-2021-2692
18.0,32.02,RELLENOS,ocds-5wno2w-LCO-GADMFO-001-2021-2692
21.0,33.06,TUBOS DE PVC,ocds-5wno2w-LCO-GADMFO-001-2021-2692
29.0,46.4,TUBOS DE PVC,ocds-5wno2w-LCO-GADMFO-001-2021-2692
2.57,12.02,ARENAS DE RIO,ocds-5wno2w-LCO-GADMFO-001-2021-2692
10.0,102.44,UNION PARA TUBOS DE ACUEDUCTO EN HIERRO GRIS,ocds-5wno2w-LCO-GADMFO-001-2021-2692
2.0,30.04,"ACCESORIOS PARA TUBOS O CANOS DE HIERRO O ACERO, DE FUNDICION NO MALEABLE: EMPALMES, CODOS O COLLARES.",ocds-5wno2w-LCO-GADMFO-001-2021-2692
2.0,1311.59,"VALVULAS DE COMPUERTA, EXTREMOS BRIDADOS",ocds-5wno2w-LCO-GADMFO-001-2021-2692
2.0,21.67,TUBOS DE PVC,ocds-5wno2w-LCO-GADMFO-001-2021-2692
9.8,44.01,GRAVA,ocds-5wno2w-LCO-GADMFO-001-2021-2692
7.0,154.43,"ACCESORIOS PARA TUBOS O CANOS DE HIERRO O ACERO, DE FUNDICION NO MALEABLE: EMPALMES, CODOS O COLLARES.",ocds-5wno2w-LCO-GADMFO-001-2021-2692
9.8,44.01,GRAVA,ocds-5wno2w-LCO-GADMFO-001-2021-2692
7.34,44.01,GRAVA,ocds-5wno2w-LCO-GADMFO-001-2021-2692
36.4,17.84,"PIEZAS DE MADERA USADAS CON FINES ESTRUCTURALES O DE SUSTENTO, EN LA CONSTRUCCION: ENCOFRADOS PARA HORMIGON, ANDAMIAJES, VIGAS, POSTES, ETC.",ocds-5wno2w-LCO-GADMFO-001-2021-2692
26.94,6.12,TRANSPORTE DE MATERIALES ARIDOS,ocds-5wno2w-LCO-GADMFO-001-2021-2692
31.0,33.84,RELLENOS,ocds-5wno2w-LCO-GADMFO-001-2021-2692
15.0,17.84,"PIEZAS DE MADERA USADAS CON FINES ESTRUCTURALES O DE SUSTENTO, EN LA CONSTRUCCION: ENCOFRADOS PARA HORMIGON, ANDAMIAJES, VIGAS, POSTES, ETC.",ocds-5wno2w-LCO-GADMFO-001-2021-2692
7.0,220.0,ARGAMASAS Y HORMIGON NO REFRACTARIOS,ocds-5wno2w-LCO-GADMFO-001-2021-2692
651.6,1.89,VARILLAS DE HIERRO PARA LA CONSTRUCCION,ocds-5wno2w-LCO-GADMFO-001-2021-2692
0.2,56.68,PERFILES DE ACERO CONFORMADOS EN FRIO CON RECUBRIMIENTO PREGALVANIZADO,ocds-5wno2w-LCO-GADMFO-001-2021-2692
1.74,6.51,CONTRUCCION DE OBRAS DE ENROCADO DE PROTECCION EN MARGENES DE RIOS,ocds-5wno2w-LCO-GADMFO-001-2021-2692
1.0,10.0,"SERVICIOS DE OBRAS, EXCAVACIONES,",ocds-5wno2w-LCO-GADMFO-001-2021-2692
23.2,33.84,RELLENOS,ocds-5wno2w-LCO-GADMFO-001-2021-2692
185.4,17.33,"PIEZAS DE MADERA USADAS CON FINES ESTRUCTURALES O DE SUSTENTO, EN LA CONSTRUCCION: ENCOFRADOS PARA HORMIGON, ANDAMIAJES, VIGAS, POSTES, ETC.",ocds-5wno2w-LCO-GADMFO-001-2021-2692
2.4,165.01,ARGAMASAS Y HORMIGON NO REFRACTARIOS,ocds-5wno2w-LCO-GADMFO-001-2021-2692
66.0,220.0,ARGAMASAS Y HORMIGON NO REFRACTARIOS,ocds-5wno2w-LCO-GADMFO-001-2021-2692
5886.0,1.89,VARILLAS DE HIERRO PARA LA CONSTRUCCION,ocds-5wno2w-LCO-GADMFO-001-2021-2692
46.8,7.06,LAMINA SINTETICA PARA JUNTAS DE SELLADO,ocds-5wno2w-LCO-GADMFO-001-2021-2692
70.56,3.88,"ANGULOS, PERFILES Y SECCIONES DE OTROS ACEROS DE ALEACION",ocds-5wno2w-LCO-GADMFO-001-2021-2692
105.0,32.02,RELLENOS,ocds-5wno2w-LCO-GADMFO-001-2021-2692
26.1,33.84,RELLENOS,ocds-5wno2w-LCO-GADMFO-001-2021-2692
1395.0,1.89,VARILLAS DE HIERRO PARA LA CONSTRUCCION,ocds-5wno2w-LCO-GADMFO-001-2021-2692
16.3,11.42,MALLAS,ocds-5wno2w-LCO-GADMFO-001-2021-2692
76.88,17.84,"PIEZAS DE MADERA USADAS CON FINES ESTRUCTURALES O DE SUSTENTO, EN LA CONSTRUCCION: ENCOFRADOS PARA HORMIGON, ANDAMIAJES, VIGAS, POSTES, ETC.",ocds-5wno2w-LCO-GADMFO-001-2021-2692
2.61,165.01,ARGAMASAS Y HORMIGON NO REFRACTARIOS,ocds-5wno2w-LCO-GADMFO-001-2021-2692
2.35,215.0,ARGAMASAS Y HORMIGON NO REFRACTARIOS,ocds-5wno2w-LCO-GADMFO-001-2021-2692
20.0,220.0,ARGAMASAS Y HORMIGON NO REFRACTARIOS,ocds-5wno2w-LCO-GADMFO-001-2021-2692
47.9,17.51,BLOQUES Y LADRILLOS DE CEMENTO,ocds-5wno2w-LCO-GADMFO-001-2021-2692
108.0,7.64,ARGAMASAS Y HORMIGON NO REFRACTARIOS,ocds-5wno2w-LCO-GADMFO-001-2021-2692
108.0,5.47,SERVICIOS DE PINTURA DE OTRAS ESTRUCTURAS DE INGENIERIA,ocds-5wno2w-LCO-GADMFO-001-2021-2692
327.0,6.12,TRANSPORTE DE MATERIALES ARIDOS,ocds-5wno2w-LCO-GADMFO-001-2021-2692
5.8,147.12,PUERTAS DE HIERRO,ocds-5wno2w-LCO-GADMFO-001-2021-2692
2.0,56.68,PERFILES DE ACERO CONFORMADOS EN FRIO CON RECUBRIMIENTO PREGALVANIZADO,ocds-5wno2w-LCO-GADMFO-001-2021-2692
1.0,4246.58,POLIPASTOS Y ELEVADORES (EXCEPTO ELEVADORES VOLCADORES),ocds-5wno2w-LCO-GADMFO-001-2021-2692
12.86,6.74,"SERVICIOS DE OBRAS, EXCAVACIONES,",ocds-5wno2w-LCO-GADMFO-001-2021-2692
17.15,140.44,ARGAMASAS Y HORMIGON NO REFRACTARIOS,ocds-5wno2w-LCO-GADMFO-001-2021-2692
96.5,17.84,"PIEZAS DE MADERA USADAS CON FINES ESTRUCTURALES O DE SUSTENTO, EN LA CONSTRUCCION: ENCOFRADOS PARA HORMIGON, ANDAMIAJES, VIGAS, POSTES, ETC.",ocds-5wno2w-LCO-GADMFO-001-2021-2692
112.56,33.73,MALLAS,ocds-5wno2w-LCO-GADMFO-001-2021-2692
6.3,172.75,PUERTAS DE HIERRO,ocds-5wno2w-LCO-GADMFO-001-2021-2692
15.75,6.12,TRANSPORTE DE MATERIALES ARIDOS,ocds-5wno2w-LCO-GADMFO-001-2021-2692
2.0,10817.56,BOMBAS Y EQUIPOS PARA SISTEMA DE BOMBEO HIDRAULICO SUMERGIBLE,ocds-5wno2w-LCO-GADMFO-001-2021-2692
2.0,1932.59,VALVULAS DE CONTROL ,ocds-5wno2w-LCO-GADMFO-001-2021-2692
2.0,1678.05,MEDIDOR DE CAMPOS ELECTRICOS Y MAGNETICOS,ocds-5wno2w-LCO-GADMFO-001-2021-2692
2.0,179.78,VALVULA DE CIERRE ANTIRETROCESO,ocds-5wno2w-LCO-GADMFO-001-2021-2692
1.0,3134.06,VALVULAS DE SEGURIDAD O DE ALIVIO,ocds-5wno2w-LCO-GADMFO-001-2021-2692
2.0,559.26,VALVULAS DE SEGURIDAD O DE ALIVIO,ocds-5wno2w-LCO-GADMFO-001-2021-2692
2.0,472.64,VALVULA TIPO MARIPOSA,ocds-5wno2w-LCO-GADMFO-001-2021-2692
4.0,24.01,"ACCESORIOS PARA TUBOS O CANOS DE HIERRO O ACERO, DE FUNDICION NO MALEABLE: EMPALMES, CODOS O COLLARES.",ocds-5wno2w-LCO-GADMFO-001-2021-2692
2.0,127.59,"ACCESORIOS PARA TUBOS O CANOS DE HIERRO O ACERO, DE FUNDICION NO MALEABLE: EMPALMES, CODOS O COLLARES.",ocds-5wno2w-LCO-GADMFO-001-2021-2692
2.0,75.01,"ACCESORIOS PARA TUBOS O CANOS DE HIERRO O ACERO, DE FUNDICION NO MALEABLE: EMPALMES, CODOS O COLLARES.",ocds-5wno2w-LCO-GADMFO-001-2021-2692
5.0,82.12,"ACCESORIOS PARA TUBOS O CANOS DE HIERRO O ACERO, DE FUNDICION NO MALEABLE: EMPALMES, CODOS O COLLARES.",ocds-5wno2w-LCO-GADMFO-001-2021-2692
5.0,169.57,UNION PARA TUBOS DE ACUEDUCTO EN HIERRO GRIS,ocds-5wno2w-LCO-GADMFO-001-2021-2692
1.0,61.61,UNION PARA TUBOS DE ACUEDUCTO EN HIERRO GRIS,ocds-5wno2w-LCO-GADMFO-001-2021-2692
47.58,48.4,TUBERIA DE ACERO SIN COSTURA NORMA ASTM,ocds-5wno2w-LCO-GADMFO-001-2021-2692
53.0,121.44,SERVICIOS GENERALES DE INGENIERIA MECANICA COMO SOLDADURA,ocds-5wno2w-LCO-GADMFO-001-2021-2692
53.0,50.6,"ACCESORIOS PARA TUBOS O CANOS DE HIERRO O ACERO, DE FUNDICION NO MALEABLE: EMPALMES, CODOS O COLLARES.",ocds-5wno2w-LCO-GADMFO-001-2021-2692
45.0,18.27,SERVICIOS DE PLOMERIA,ocds-5wno2w-LCO-GADMFO-001-2021-2692
1.0,17310.31,BOMBAS Y EQUIPOS PARA SISTEMA DE BOMBEO HIDRAULICO SUMERGIBLE,ocds-5wno2w-LCO-GADMFO-001-2021-2692
1.0,117.76,"ACCESORIOS PARA TUBOS O CANOS DE HIERRO O ACERO, DE FUNDICION NO MALEABLE: EMPALMES, CODOS O COLLARES.",ocds-5wno2w-LCO-GADMFO-001-2021-2692
1.0,233.69,"VALVULAS DE COMPUERTA, EXTREMOS BRIDADOS",ocds-5wno2w-LCO-GADMFO-001-2021-2692
2.0,154.43,"ACCESORIOS PARA TUBOS O CANOS DE HIERRO O ACERO, DE FUNDICION NO MALEABLE: EMPALMES, CODOS O COLLARES.",ocds-5wno2w-LCO-GADMFO-001-2021-2692
8.23,48.4,TUBERIA DE ACERO SIN COSTURA NORMA ASTM,ocds-5wno2w-LCO-GADMFO-001-2021-2692
11.0,121.44,SERVICIOS GENERALES DE INGENIERIA MECANICA COMO SOLDADURA,ocds-5wno2w-LCO-GADMFO-001-2021-2692
11.0,50.6,"ACCESORIOS PARA TUBOS O CANOS DE HIERRO O ACERO, DE FUNDICION NO MALEABLE: EMPALMES, CODOS O COLLARES.",ocds-5wno2w-LCO-GADMFO-001-2021-2692
6.0,18.27,SERVICIOS DE PLOMERIA,ocds-5wno2w-LCO-GADMFO-001-2021-2692
12.38,6.74,"SERVICIOS DE OBRAS, EXCAVACIONES,",ocds-5wno2w-LCO-GADMFO-001-2021-2692
19.74,17.84,"PIEZAS DE MADERA USADAS CON FINES ESTRUCTURALES O DE SUSTENTO, EN LA CONSTRUCCION: ENCOFRADOS PARA HORMIGON, ANDAMIAJES, VIGAS, POSTES, ETC.",ocds-5wno2w-LCO-GADMFO-001-2021-2692
0.37,165.01,ARGAMASAS Y HORMIGON NO REFRACTARIOS,ocds-5wno2w-LCO-GADMFO-001-2021-2692
4.11,220.0,ARGAMASAS Y HORMIGON NO REFRACTARIOS,ocds-5wno2w-LCO-GADMFO-001-2021-2692
390.5,1.89,VARILLAS DE HIERRO PARA LA CONSTRUCCION,ocds-5wno2w-LCO-GADMFO-001-2021-2692
21.16,22.49,ARGAMASAS Y HORMIGON NO REFRACTARIOS,ocds-5wno2w-LCO-GADMFO-001-2021-2692
21.16,9.51,ARGAMASAS Y HORMIGON NO REFRACTARIOS,ocds-5wno2w-LCO-GADMFO-001-2021-2692
24.04,17.51,BLOQUES Y LADRILLOS DE CEMENTO,ocds-5wno2w-LCO-GADMFO-001-2021-2692
48.08,7.64,ARGAMASAS Y HORMIGON NO REFRACTARIOS,ocds-5wno2w-LCO-GADMFO-001-2021-2692
48.08,5.47,SERVICIOS DE PINTURA DE OTRAS ESTRUCTURAS DE INGENIERIA,ocds-5wno2w-LCO-GADMFO-001-2021-2692
6.44,172.75,PUERTAS DE HIERRO,ocds-5wno2w-LCO-GADMFO-001-2021-2692
14.4,87.46,VENTANAS DE HIERRO,ocds-5wno2w-LCO-GADMFO-001-2021-2692
1.0,10792.38,MOTORES-GENERADORES,ocds-5wno2w-LCO-GADMFO-001-2021-2692
5.0,59.0,SERVICIOS DE TRABAJOS DE CONSTRUCCION ESPECIALIZADOS RELACIONADOS CON LA INSTALACION DE LA RED DE CABLES ELECTRICOS BASICA O DE APARATOS EN EDIFICIOS Y OTRAS OBRAS DE CONSTRUCCION,ocds-5wno2w-LCO-GADMFO-001-2021-2692
2.0,61.46,SERVICIOS DE TRABAJOS DE CONSTRUCCION ESPECIALIZADOS RELACIONADOS CON LA INSTALACION DE LA RED DE CABLES ELECTRICOS BASICA O DE APARATOS EN EDIFICIOS Y OTRAS OBRAS DE CONSTRUCCION,ocds-5wno2w-LCO-GADMFO-001-2021-2692
1.0,79.04,SERVICIOS DE TRABAJOS DE CONSTRUCCION ESPECIALIZADOS RELACIONADOS CON LA INSTALACION DE LA RED DE CABLES ELECTRICOS BASICA O DE APARATOS EN EDIFICIOS Y OTRAS OBRAS DE CONSTRUCCION,ocds-5wno2w-LCO-GADMFO-001-2021-2692
55.0,74.72,SERVICIOS DE INGENIERIA DURANTE LA FASE DE CONSTRUCCION E INSTALACION DE LINEAS ELECTRICAS (CABLES),ocds-5wno2w-LCO-GADMFO-001-2021-2692
1.0,447.46,INSTALACION Y MONTAJE DE TABLEROS Y PANELES ELECTRONICOS,ocds-5wno2w-LCO-GADMFO-001-2021-2692
1.0,2128.65,INSTALACION Y MONTAJE DE TABLEROS Y PANELES ELECTRONICOS,ocds-5wno2w-LCO-GADMFO-001-2021-2692
1.0,2789.06,INSTALACION Y MONTAJE DE TABLEROS Y PANELES ELECTRONICOS,ocds-5wno2w-LCO-GADMFO-001-2021-2692
1.0,1714.66,INSTALACION Y MONTAJE DE TABLEROS Y PANELES ELECTRONICOS,ocds-5wno2w-LCO-GADMFO-001-2021-2692
1.0,79.45,CONECTORES DE COBRE DE PUESTA A TIERRA,ocds-5wno2w-LCO-GADMFO-001-2021-2692
3.0,82.83,SERVICIOS DE TRABAJOS DE CONSTRUCCION ESPECIALIZADOS RELACIONADOS CON LA INSTALACION DE LA RED DE CABLES ELECTRICOS BASICA O DE APARATOS EN EDIFICIOS Y OTRAS OBRAS DE CONSTRUCCION,ocds-5wno2w-LCO-GADMFO-001-2021-2692
1.0,96.63,SERVICIOS DE TRABAJOS DE CONSTRUCCION ESPECIALIZADOS RELACIONADOS CON LA INSTALACION DE LA RED DE CABLES ELECTRICOS BASICA O DE APARATOS EN EDIFICIOS Y OTRAS OBRAS DE CONSTRUCCION,ocds-5wno2w-LCO-GADMFO-001-2021-2692
1.0,1607.82,TRANSFORMADORES MONOFASICOS AUTOPROTEGIDOS 15 KVA,ocds-5wno2w-LCO-GADMFO-001-2021-2692
1.0,996.27,- SERVICIOS DE INSTALACION DE PARARRAYOS,ocds-5wno2w-LCO-GADMFO-001-2021-2692
1.0,924.02,"OTROS APARATOS PARA PROTECCION DE CIRCUITOS ELECTRICOS, PARA VOLTAJES NO SUPERIORES A 1000 V: AISLADORES.",ocds-5wno2w-LCO-GADMFO-001-2021-2692
1.0,12000.0,CONDUCTOR CABLEADO DESNUDO DE COBRE,ocds-5wno2w-LCO-GADMFO-001-2021-2692
1.0,751.98,SERVICIOS DE INGENIERIA DURANTE LA FASE DE CONSTRUCCION E INSTALACION DE LINEAS ELECTRICAS (CABLES),ocds-5wno2w-LCO-GADMFO-001-2021-2692
1.0,258.86,SERVICIOS DE INGENIERIA DURANTE LA FASE DE CONSTRUCCION E INSTALACION DE LINEAS ELECTRICAS (CABLES),ocds-5wno2w-LCO-GADMFO-001-2021-2692
1.0,335.13,CONECTORES DE COBRE DE PUESTA A TIERRA,ocds-5wno2w-LCO-GADMFO-001-2021-2692
1.0,1761.4,PERFILES DE ACERO CONFORMADOS EN FRIO CON RECUBRIMIENTO PREGALVANIZADO,ocds-5wno2w-LCO-GADMFO-001-2021-2692
1.0,16961.73,POSTES DE HORMIGON PARA REDES Y LINEAS ELECTRICAS,ocds-5wno2w-LCO-GADMFO-001-2021-2692
1.0,598.33,SERVICIOS DE INGENIERIA DURANTE LA FASE DE CONSTRUCCION E INSTALACION DE LINEAS ELECTRICAS (CABLES),ocds-5wno2w-LCO-GADMFO-001-2021-2692
165.0,1.05,"SERVICIOS DE PREPARACION PARA QUE UN TERRENO ESTE PREPARADO PARA LA SUBSIGUIENTE LABOR DE CONSTRUCCION, INCLUIDOS LOS SERVICIOS DE VOLADURA Y RETIRADA DE ROCAS",ocds-5wno2w-LCO-GADMFO-001-2021-2692
83.0,1.7,NIVELACION DE EMPLAZAMIENTOS,ocds-5wno2w-LCO-GADMFO-001-2021-2692
42.0,6.74,EXCAVACION DE ZANJAS,ocds-5wno2w-LCO-GADMFO-001-2021-2692
225.0,17.84,"PIEZAS DE MADERA USADAS CON FINES ESTRUCTURALES O DE SUSTENTO, EN LA CONSTRUCCION: ENCOFRADOS PARA HORMIGON, ANDAMIAJES, VIGAS, POSTES, ETC.",ocds-5wno2w-LCO-GADMFO-001-2021-2692
54.0,33.84,RELLENOS,ocds-5wno2w-LCO-GADMFO-001-2021-2692
5.4,165.01,ARGAMASAS Y HORMIGON NO REFRACTARIOS,ocds-5wno2w-LCO-GADMFO-001-2021-2692
100.0,220.0,ARGAMASAS Y HORMIGON NO REFRACTARIOS,ocds-5wno2w-LCO-GADMFO-001-2021-2692
8290.0,1.89,VARILLAS DE HIERRO PARA LA CONSTRUCCION,ocds-5wno2w-LCO-GADMFO-001-2021-2692
280.0,32.02,RELLENOS,ocds-5wno2w-LCO-GADMFO-001-2021-2692
54.0,53.23,TUBERIA DE ACERO SIN COSTURA NORMA ASTM,ocds-5wno2w-LCO-GADMFO-001-2021-2692
1890.0,1.05,"SERVICIOS DE PREPARACION PARA QUE UN TERRENO ESTE PREPARADO PARA LA SUBSIGUIENTE LABOR DE CONSTRUCCION, INCLUIDOS LOS SERVICIOS DE VOLADURA Y RETIRADA DE ROCAS",ocds-5wno2w-LCO-GADMFO-001-2021-2692
1.89,325.17,NIVELACION DE EMPLAZAMIENTOS,ocds-5wno2w-LCO-GADMFO-001-2021-2692
465.0,6.74,EXCAVACION DE ZANJAS,ocds-5wno2w-LCO-GADMFO-001-2021-2692
1860.0,4.0,EXCAVACION DE ZANJAS,ocds-5wno2w-LCO-GADMFO-001-2021-2692
189.0,12.02,ARENAS DE RIO,ocds-5wno2w-LCO-GADMFO-001-2021-2692
37.0,48.4,TUBERIA DE ACERO SIN COSTURA NORMA ASTM,ocds-5wno2w-LCO-GADMFO-001-2021-2692
5.0,61.61,UNION PARA TUBOS DE ACUEDUCTO EN HIERRO GRIS,ocds-5wno2w-LCO-GADMFO-001-2021-2692
1860.0,12.1,TUBOS DE PVC,ocds-5wno2w-LCO-GADMFO-001-2021-2692
1288.26,32.02,RELLENOS,ocds-5wno2w-LCO-GADMFO-001-2021-2692
552.11,3.75,RELLENOS,ocds-5wno2w-LCO-GADMFO-001-2021-2692
1.5,261.88,ARGAMASAS Y HORMIGON NO REFRACTARIOS,ocds-5wno2w-LCO-GADMFO-001-2021-2692
3.0,154.43,"ACCESORIOS PARA TUBOS O CANOS DE HIERRO O ACERO, DE FUNDICION NO MALEABLE: EMPALMES, CODOS O COLLARES.",ocds-5wno2w-LCO-GADMFO-001-2021-2692
4.0,75.01,"ACCESORIOS PARA TUBOS O CANOS DE HIERRO O ACERO, DE FUNDICION NO MALEABLE: EMPALMES, CODOS O COLLARES.",ocds-5wno2w-LCO-GADMFO-001-2021-2692
100.8,6.74,EXCAVACION DE ZANJAS,ocds-5wno2w-LCO-GADMFO-001-2021-2692
6.96,33.84,RELLENOS,ocds-5wno2w-LCO-GADMFO-001-2021-2692
75.6,3.75,RELLENOS,ocds-5wno2w-LCO-GADMFO-001-2021-2692
19.38,215.0,ARGAMASAS Y HORMIGON NO REFRACTARIOS,ocds-5wno2w-LCO-GADMFO-001-2021-2692
0.15,165.01,ARGAMASAS Y HORMIGON NO REFRACTARIOS,ocds-5wno2w-LCO-GADMFO-001-2021-2692
1549.8,1.89,VARILLAS DE HIERRO PARA LA CONSTRUCCION,ocds-5wno2w-LCO-GADMFO-001-2021-2692
196.89,17.84,"PIEZAS DE MADERA USADAS CON FINES ESTRUCTURALES O DE SUSTENTO, EN LA CONSTRUCCION: ENCOFRADOS PARA HORMIGON, ANDAMIAJES, VIGAS, POSTES, ETC.",ocds-5wno2w-LCO-GADMFO-001-2021-2692
15.0,161.69,"ALCANTARILLAS, REJILLAS, TAPAS DE ACERO O HIERRO REFRACTARIO",ocds-5wno2w-LCO-GADMFO-001-2021-2692
15.0,559.26,VALVULAS DE SEGURIDAD O DE ALIVIO,ocds-5wno2w-LCO-GADMFO-001-2021-2692
15.0,472.64,VALVULA TIPO MARIPOSA,ocds-5wno2w-LCO-GADMFO-001-2021-2692
5.0,82.12,"ACCESORIOS PARA TUBOS O CANOS DE HIERRO O ACERO, DE FUNDICION NO MALEABLE: EMPALMES, CODOS O COLLARES.",ocds-5wno2w-LCO-GADMFO-001-2021-2692
30.0,46.43,TUBERIA DE ACERO SIN COSTURA NORMA ASTM,ocds-5wno2w-LCO-GADMFO-001-2021-2692
30.0,61.61,UNION PARA TUBOS DE ACUEDUCTO EN HIERRO GRIS,ocds-5wno2w-LCO-GADMFO-001-2021-2692
